Category,Repos,file_type,total_size,total_number,perc_size,perc_num
Documentation,yandexdataschool/Practical_RL,cache,1989385,1,0.0,0.001
Documentation,yandexdataschool/Practical_RL,systemd,3210121,3,0.0,0.0029
Documentation,yandexdataschool/Practical_RL,/sbin/init,1632744,1,0.0,0.001
Documentation,yandexdataschool/Practical_RL,bin,1606208,1,0.0,0.001
Documentation,yandexdataschool/Practical_RL,cache,1552495,1,0.0,0.001
Documentation,yandexdataschool/Practical_RL,lib,1514422,1,0.0,0.001
Documentation,yandexdataschool/Practical_RL,systemd-analyze,1495132,2,0.0,0.002
Documentation,yandexdataschool/Practical_RL,cache,1391979,1,0.0,0.001
Documentation,yandexdataschool/Practical_RL,bin,1290272,1,0.0,0.001
Documentation,JdeRobot/RoboticsAcademy,apt,28011542,22,0.2371,0.0117
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,JdeRobot/RoboticsAcademy,bin,27170784,1,0.23,0.0005
Documentation,flyteorg/flytesnacks,cache,58346270,1,4.2797,0.0042
Documentation,flyteorg/flytesnacks,cache,25494237,1,1.87,0.0042
Documentation,flyteorg/flytesnacks,cc1,45975437,4,3.3723,0.0166
Documentation,flyteorg/flytesnacks,lib,21301200,1,1.5625,0.0042
Documentation,flyteorg/flytesnacks,cache,20368582,1,1.4941,0.0042
Documentation,flyteorg/flytesnacks,cache,10472609,1,0.7682,0.0042
Documentation,flyteorg/flytesnacks,cache,5677427,1,0.4164,0.0042
Documentation,flyteorg/flytesnacks,lib,5011995,1,0.3676,0.0042
Documentation,flyteorg/flytesnacks,.mgc,14885568,3,1.0919,0.0125
Documentation,flyteorg/flytesnacks,Goland,6279481,4,0.4606,0.0166
Documentation,flyteorg/flytesnacks,bin,3136552,1,0.2301,0.0042
Documentation,flyteorg/flytesnacks,bin,3136552,1,0.2301,0.0042
Documentation,flyteorg/flytesnacks,bin,2911496,1,0.2136,0.0042
Documentation,flyteorg/flytesnacks,bin,2911496,1,0.2136,0.0042
Documentation,flyteorg/flytesnacks,cache,2241160,1,0.1644,0.0042
Documentation,flyteorg/flytesnacks,ld,6695352,3,0.4911,0.0125
Documentation,flyteorg/flytesnacks,.bfd,3558800,2,0.261,0.0083
Documentation,flyteorg/flytesnacks,bin,1779400,1,0.1305,0.0042
Documentation,flyteorg/flytesnacks,cache,1752468,1,0.1285,0.0042
Documentation,flyteorg/flytesnacks,lib,1516558,1,0.1112,0.0042
Documentation,flyteorg/flytesnacks,cache,1141858,1,0.0838,0.0042
Documentation,flyteorg/flytesnacks,bin,1113504,1,0.0817,0.0042
Documentation,flyteorg/flytesnacks,/sbin/ldconfig.real,1025352,1,0.0752,0.0042
Documentation,flyteorg/flytesnacks,bin,917488,1,0.0673,0.0042
Documentation,flyteorg/flytesnacks,bin,917488,1,0.0673,0.0042
Documentation,flyteorg/flytesnacks,lib,893240,1,0.0655,0.0042
Documentation,flyteorg/flytesnacks,gcc,12909993,33,0.947,0.1373
Documentation,flyteorg/flytesnacks,bin,596440,1,0.0437,0.0042
Documentation,flyteorg/flytesnacks,bin,596440,1,0.0437,0.0042
Documentation,flyteorg/flytesnacks,lib,577760,1,0.0424,0.0042
Documentation,flyteorg/flytesnacks,bin,546360,1,0.0401,0.0042
Documentation,flyteorg/flytesnacks,cache,536425,1,0.0393,0.0042
Documentation,flyteorg/flytesnacks,cache,446101,1,0.0327,0.0042
Documentation,flyteorg/flytesnacks,bin,414128,1,0.0304,0.0042
Documentation,flyteorg/flytesnacks,bin,414128,1,0.0304,0.0042
Documentation,flyteorg/flytesnacks,lib,343452,1,0.0252,0.0042
Documentation,flyteorg/flytesnacks,bin,338744,1,0.0248,0.0042
Documentation,flyteorg/flytesnacks,.ext4,443424,2,0.0325,0.0083
Documentation,flyteorg/flytesnacks,.ext3,443424,2,0.0325,0.0083
Documentation,flyteorg/flytesnacks,.ext2,443424,2,0.0325,0.0083
Documentation,flyteorg/flytesnacks,/sbin/e2fsck,314080,1,0.023,0.0042
Documentation,flyteorg/flytesnacks,certif/ keys,6348910,319,0.4657,1.3272
Documentation,flyteorg/flytesnacks,cache,267733,1,0.0196,0.0042
Documentation,flyteorg/flytesnacks,status,576258,3,0.0423,0.0125
Documentation,flyteorg/flytesnacks,status-old,488867,2,0.0359,0.0083
Documentation,flyteorg/flytesnacks,bin,238080,1,0.0175,0.0042
Documentation,flyteorg/flytesnacks,bin,235728,1,0.0173,0.0042
Documentation,flyteorg/flytesnacks,bin,235728,1,0.0173,0.0042
Documentation,flyteorg/flytesnacks,bin,235720,1,0.0173,0.0042
Documentation,flyteorg/flytesnacks,bin,235720,1,0.0173,0.0042
Documentation,microsoft/computervision-recipes,.2-256.1,290131758,4,0.0002,0.0015
Documentation,microsoft/computervision-recipes,pandoc,466690816,8,0.0003,0.003
Documentation,microsoft/computervision-recipes,5d3c567b6e7925079a7b524b3e488ab067e9ef2b6b5af1f9d8d1d669,58510810,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,b3a83c3cce2aae736854dfc59ff54de50395aa31da0576777a4952e8,56328046,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,lto1,42528112,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,43f3f420a5eae1454de19e12103bdd0f0e579fa673f9df2ecfffdc57,34526654,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,92c4393e11320e86c54474ad3ee3c0616371c93ff90b0209cbf7090e,28224309,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,Java,176506504,4,0.0001,0.0015
Documentation,microsoft/computervision-recipes,e105eaabc3a3622a79f7aa2b20f53c9a71ed63e2cbc192d1aeeeedf4,23894616,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,.2-he6710b0_3.1,22181274,4,0.0,0.0015
Documentation,microsoft/computervision-recipes,f4fc0788752dc9e6e78d01af5d3208bff4fede3e8e17df037f5a09e6,21398090,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,28163dcc528b361b7a756e870e12a7a0c8b3a35a9dc03ce892c5e680,17276720,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,.Private.1.2,44786688,8,0.0,0.003
Documentation,microsoft/computervision-recipes,ninja,23290144,4,0.0,0.0015
Documentation,microsoft/computervision-recipes,qgltf,21979424,4,0.0,0.0015
Documentation,microsoft/computervision-recipes,azureml_widgets-1.1.0.tgz,18676764,4,0.0,0.0015
Documentation,microsoft/computervision-recipes,bin,3111952,1,0.0,0.0004
Documentation,microsoft/computervision-recipes,gold,6028808,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,x86_64-linux-gnu-dwp,5611520,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,dwp,5611520,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,x86_64-conda_cos6-linux-gnu-ld,21679680,8,0.0,0.003
Documentation,microsoft/computervision-recipes,d64736143aec53427985314494ef13f1c679031a8d09f7bc3011ee8f,4011934,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,.ProgramSynthesis.1.2,4204032,4,0.0,0.0015
Documentation,microsoft/computervision-recipes,qwebengine_convert_dict,6793696,4,0.0,0.0015
Documentation,microsoft/computervision-recipes,.Numerics.1,3318832,4,0.0,0.0015
Documentation,microsoft/computervision-recipes,systemd,3214217,3,0.0,0.0011
Documentation,microsoft/computervision-recipes,/sbin/init,1632744,1,0.0,0.0004
Documentation,microsoft/computervision-recipes,.q,183545277,24,0.0001,0.009
Documentation,microsoft/computervision-recipes,LC_COLLATE,3030980,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,systemd-analyze,1495132,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,.1-py2.1.2,5959144,4,0.0,0.0015
Documentation,microsoft/computervision-recipes,c20f9521a82f9cef0884e8b05175075ef3bae0dde15ae558dab0c22b,2850180,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,ppt,7948556,6,0.0,0.0023
Documentation,microsoft/computervision-recipes,.Linq.1.2,6194176,6,0.0,0.0023
Documentation,microsoft/computervision-recipes,.Reactive.1,2496416,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,.Identity.1.2,2475728,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,x86_64-linux-gnu-ld,3003536,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,.bfd,6007072,4,0.0,0.0015
Documentation,microsoft/computervision-recipes,assistant,4545920,4,0.0,0.0015
Documentation,microsoft/computervision-recipes,linguist,4322464,4,0.0,0.0015
Documentation,microsoft/computervision-recipes,.Reflection.1.2,2323456,12,0.0,0.0045
Documentation,microsoft/computervision-recipes,b2f8d06e419a67638e30864587f175d4a0b25794ca51f91341548edd,2113116,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,qdoc,4208832,4,0.0,0.0015
Documentation,microsoft/computervision-recipes,rbash,2151032,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,bash,2151732,6,0.0,0.0023
Documentation,microsoft/computervision-recipes,.real,2025960,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,3a49b72cfc12c662b497f0f23949f03efbb475e4871d6edf0571bacd,1938770,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,.2-he6710b0_1.1,3945344,6,0.0,0.0023
Documentation,microsoft/computervision-recipes,e2ee91286c77b47ec00613bacd1dd754a0382fa99977b72e999102fc,1830457,2,0.0,0.0008
Documentation,microsoft/computervision-recipes,lib,855296,1,0.0,0.0004
Documentation,prabhuomkar/pytorch-cpp,lib,22501360,1,0.4408,0.0018
Documentation,prabhuomkar/pytorch-cpp,ninja,11663952,2,0.2285,0.0036
Documentation,prabhuomkar/pytorch-cpp,Goland,6223904,2,0.1219,0.0036
Documentation,prabhuomkar/pytorch-cpp,bin,3111952,1,0.061,0.0018
Documentation,prabhuomkar/pytorch-cpp,bin,3111952,1,0.061,0.0018
Documentation,prabhuomkar/pytorch-cpp,bin,2886928,1,0.0566,0.0018
Documentation,prabhuomkar/pytorch-cpp,bin,2886928,1,0.0566,0.0018
Documentation,prabhuomkar/pytorch-cpp,x86_64-conda_cos6-linux-gnu-ld,10839840,4,0.2124,0.0071
Documentation,prabhuomkar/pytorch-cpp,ld,12098864,7,0.237,0.0125
Documentation,prabhuomkar/pytorch-cpp,.bfd,3566992,2,0.0699,0.0036
Documentation,prabhuomkar/pytorch-cpp,bin,1783496,1,0.0349,0.0018
Documentation,prabhuomkar/pytorch-cpp,lib,1516558,1,0.0297,0.0018
Documentation,prabhuomkar/pytorch-cpp,bash,1113854,3,0.0218,0.0054
Documentation,prabhuomkar/pytorch-cpp,bin,1113504,1,0.0218,0.0018
Documentation,prabhuomkar/pytorch-cpp,gcc,13429213,43,0.2631,0.0768
Documentation,prabhuomkar/pytorch-cpp,/sbin/ldconfig.real,1025352,1,0.0201,0.0018
Documentation,prabhuomkar/pytorch-cpp,bin,917488,1,0.018,0.0018
Documentation,prabhuomkar/pytorch-cpp,bin,917488,1,0.018,0.0018
Documentation,prabhuomkar/pytorch-cpp,lib,913720,1,0.0179,0.0018
Documentation,prabhuomkar/pytorch-cpp,zstd,1603552,2,0.0314,0.0036
Documentation,prabhuomkar/pytorch-cpp,unzstd,1603552,2,0.0314,0.0036
Documentation,prabhuomkar/pytorch-cpp,zstdcat,1603552,2,0.0314,0.0036
Documentation,prabhuomkar/pytorch-cpp,zstdmt,1603552,2,0.0314,0.0036
Documentation,prabhuomkar/pytorch-cpp,Ssh/OpenSSh,4120824,7,0.0807,0.0125
Documentation,prabhuomkar/pytorch-cpp,bin,596440,1,0.0117,0.0018
Documentation,prabhuomkar/pytorch-cpp,bin,596440,1,0.0117,0.0018
Documentation,prabhuomkar/pytorch-cpp,lib,585952,1,0.0115,0.0018
Documentation,prabhuomkar/pytorch-cpp,wh,2305328,4,0.0452,0.0071
Documentation,prabhuomkar/pytorch-cpp,tar,423639,2,0.0083,0.0036
Documentation,prabhuomkar/pytorch-cpp,bin,414256,1,0.0081,0.0018
Documentation,prabhuomkar/pytorch-cpp,bin,414256,1,0.0081,0.0018
Documentation,prabhuomkar/pytorch-cpp,.a,442863054,178,8.6762,0.3179
Documentation,prabhuomkar/pytorch-cpp,bin,338744,1,0.0066,0.0018
Documentation,prabhuomkar/pytorch-cpp,lz4,630384,2,0.0123,0.0036
Documentation,prabhuomkar/pytorch-cpp,unlz4,630384,2,0.0123,0.0036
Documentation,prabhuomkar/pytorch-cpp,lz4c,630384,2,0.0123,0.0036
Documentation,prabhuomkar/pytorch-cpp,lz4cat,630384,2,0.0123,0.0036
Documentation,prabhuomkar/pytorch-cpp,/sbin/e2fsck,314080,1,0.0062,0.0018
Documentation,prabhuomkar/pytorch-cpp,Video,4240415,8,0.0831,0.0143
Documentation,prabhuomkar/pytorch-cpp,libpng.3,532324,2,0.0104,0.0036
Documentation,prabhuomkar/pytorch-cpp,Web,549384,6,0.0108,0.0107
Documentation,prabhuomkar/pytorch-cpp,bin,238080,1,0.0047,0.0018
Documentation,prabhuomkar/pytorch-cpp,bin,235728,1,0.0046,0.0018
Documentation,prabhuomkar/pytorch-cpp,bin,235728,1,0.0046,0.0018
Documentation,prabhuomkar/pytorch-cpp,bin,235720,1,0.0046,0.0018
Documentation,prabhuomkar/pytorch-cpp,bin,235720,1,0.0046,0.0018
Documentation,prabhuomkar/pytorch-cpp,Data/ DB,26686737,752,0.5228,1.3428
Documentation,prabhuomkar/pytorch-cpp,bin,223304,1,0.0044,0.0018
Documentation,prabhuomkar/pytorch-cpp,bin,222792,1,0.0044,0.0018
Documentation,prabhuomkar/pytorch-cpp,/sbin/debugfs,222688,1,0.0044,0.0018
Documentation,sony/nnabla-examples,pandoc,251655584,4,2.459,0.0052
Documentation,sony/nnabla-examples,cache,38464077,1,0.3758,0.0013
Documentation,sony/nnabla-examples,cache,26077680,1,0.2548,0.0013
Documentation,sony/nnabla-examples,cache,19031821,1,0.186,0.0013
Documentation,sony/nnabla-examples,cache,17325392,1,0.1693,0.0013
Documentation,sony/nnabla-examples,ELF/COFF,7526549163,5204,73.5442,6.7211
Documentation,sony/nnabla-examples,cache,5949319,1,0.0581,0.0013
Documentation,sony/nnabla-examples,qgltf,10989712,2,0.1074,0.0026
Documentation,sony/nnabla-examples,cache,4783035,1,0.0467,0.0013
Documentation,sony/nnabla-examples,cache,3308353,1,0.0323,0.0013
Documentation,sony/nnabla-examples,.conda,211896876,104,2.0705,0.1343
Documentation,sony/nnabla-examples,cache,2870793,1,0.0281,0.0013
Documentation,sony/nnabla-examples,ld,4982480,2,0.0487,0.0026
Documentation,sony/nnabla-examples,cache,2109483,1,0.0206,0.0013
Documentation,sony/nnabla-examples,cache,2079978,1,0.0203,0.0013
Documentation,sony/nnabla-examples,qwebengine_convert_dict,3396848,2,0.0332,0.0026
Documentation,sony/nnabla-examples,lib,1514422,1,0.0148,0.0013
Documentation,sony/nnabla-examples,systemd-analyze,1495132,2,0.0146,0.0026
Documentation,sony/nnabla-examples,.min,18944700,62,0.1851,0.0801
Documentation,sony/nnabla-examples,.q,6099411,4,0.0596,0.0052
Documentation,sony/nnabla-examples,cache,1260836,1,0.0123,0.0013
Documentation,sony/nnabla-examples,assistant,2272960,2,0.0222,0.0026
Documentation,sony/nnabla-examples,linguist,2161232,2,0.0211,0.0026
Documentation,sony/nnabla-examples,qdoc,2104416,2,0.0206,0.0026
Documentation,sony/nnabla-examples,bin,1037528,1,0.0101,0.0013
Documentation,sony/nnabla-examples,/sbin/ldconfig.real,1000608,1,0.0098,0.0013
Documentation,sony/nnabla-examples,lib,855296,1,0.0084,0.0013
Documentation,sony/nnabla-examples,Ssh/OpenSSh,3098702,7,0.0303,0.009
Documentation,sony/nnabla-examples,cache,830189,1,0.0081,0.0013
Documentation,sony/nnabla-examples,unzstd,1583856,2,0.0155,0.0026
Documentation,sony/nnabla-examples,zstd,1583856,2,0.0155,0.0026
Documentation,sony/nnabla-examples,zstdcat,1583856,2,0.0155,0.0026
Documentation,sony/nnabla-examples,zstdmt,1583856,2,0.0155,0.0026
Documentation,sony/nnabla-examples,qmlcachegen,1490880,2,0.0146,0.0026
Documentation,sony/nnabla-examples,vpxenc,1477056,2,0.0144,0.0026
Documentation,sony/nnabla-examples,vpxdec,1367568,2,0.0134,0.0026
Documentation,sony/nnabla-examples,.ucm,1345852,2,0.0132,0.0026
Documentation,sony/nnabla-examples,lib,671768,1,0.0066,0.0013
Documentation,sony/nnabla-examples,lupdate,1264736,2,0.0124,0.0026
Documentation,sony/nnabla-examples,Data/ DB,626475,1,0.0061,0.0013
Documentation,sony/nnabla-examples,lib,618520,1,0.006,0.0013
Documentation,sony/nnabla-examples,.0-amd64.1,2068480,6,0.0202,0.0077
Documentation,sony/nnabla-examples,cache,585069,1,0.0057,0.0013
Documentation,sony/nnabla-examples,cache,548576,1,0.0054,0.0013
Documentation,sony/nnabla-examples,opencv_traincascade,1067872,2,0.0104,0.0026
Documentation,sony/nnabla-examples,uic,974480,2,0.0095,0.0026
Documentation,sony/nnabla-examples,bin,474656,1,0.0046,0.0013
Documentation,sony/nnabla-examples,lib,462399,1,0.0045,0.0013
Documentation,sony/nnabla-examples,wininst-14.0.exe,916480,2,0.009,0.0026
Documentation,sony/nnabla-examples,sip,854064,2,0.0083,0.0026
